entity_kind,entity_id,address,raw_symbol,existing_canonical_name,proposed_name,category,confidence,evidence_kind,evidence_address,evidence_function_address,evidence,inference_scope
elf_string,elf_string_136229,710254132f,string_at_710254132f,,mii_face_rendering_string_t_mii_variant_01,mii_face_rendering,0.78,elf_printable_string,710254132f,,TMii,exact_elf_string_address
elf_string,elf_string_136340,71025471cf,string_at_71025471cf,,mii_face_rendering_string_t_mii_variant_02,mii_face_rendering,0.78,elf_printable_string,71025471cf,,TMii,exact_elf_string_address
elf_string,elf_string_168207,7102eb6042,string_at_7102eb6042,,mii_face_rendering_string_zn2nn3mii16_get_mouth_red_color_ens0_11_common_color_ens0_9_gamma_type_e,mii_face_rendering,0.96,elf_printable_string,7102eb6042,,_ZN2nn3mii16GetMouthRedColorENS0_11CommonColorENS0_9GammaTypeE,exact_elf_string_address
elf_string,elf_string_168208,7102eb6081,string_at_7102eb6081,,mii_face_rendering_string_zn2nn3mii18_get_mouth_green_color_ens0_11_common_color_ens0_9_gamma_type_e,mii_face_rendering,0.96,elf_printable_string,7102eb6081,,_ZN2nn3mii18GetMouthGreenColorENS0_11CommonColorENS0_9GammaTypeE,exact_elf_string_address
elf_string,elf_string_168214,7102eb6193,string_at_7102eb6193,,mii_face_rendering_string_znk2nn3mii16_char_info_accessor11_get_hair_type_ev,mii_face_rendering,0.96,elf_printable_string,7102eb6193,,_ZNK2nn3mii16CharInfoAccessor11GetHairTypeEv,exact_elf_string_address
elf_string,elf_string_168301,7102eb7094,string_at_7102eb7094,,mii_face_rendering_string_zn2nn3mii6detail11_char_info_raw13_set_default_mii_ei_ns0_8_create_1a6d49eb49b8,mii_face_rendering,0.96,elf_printable_string,7102eb7094,,_ZN2nn3mii6detail11CharInfoRaw13SetDefaultMiiEiNS0_8CreateIdENS0_13FavoriteColorENS0_8NicknameE,exact_elf_string_address
elf_string,elf_string_168306,7102eb7182,string_at_7102eb7182,,mii_face_rendering_string_zn2nn3mii19_is_enabled_special_mii_ev,mii_face_rendering,0.96,elf_printable_string,7102eb7182,,_ZN2nn3mii19IsEnabledSpecialMiiEv,exact_elf_string_address
elf_string,elf_string_168314,7102eb731c,string_at_7102eb731c,,mii_face_rendering_string_zn2nn3mii15_get_wrinkle_color_ens0_9_gamma_type_e,mii_face_rendering,0.96,elf_printable_string,7102eb731c,,_ZN2nn3mii15GetWrinkleColorENS0_9GammaTypeE,exact_elf_string_address
elf_string,elf_string_168316,7102eb738e,string_at_7102eb738e,,mii_face_rendering_string_zn2nn3mii17_get_mouth_blue_color_ens0_9_gamma_type_e,mii_face_rendering,0.96,elf_printable_string,7102eb738e,,_ZN2nn3mii17GetMouthBlueColorENS0_9GammaTypeE,exact_elf_string_address
elf_string,elf_string_168317,7102eb73bc,string_at_7102eb73bc,,mii_face_rendering_string_zn2nn3mii16_get_eye_green_color_ens0_9_gamma_type_e,mii_face_rendering,0.96,elf_printable_string,7102eb73bc,,_ZN2nn3mii16GetEyeGreenColorENS0_9GammaTypeE,exact_elf_string_address
elf_string,elf_string_168318,7102eb73e9,string_at_7102eb73e9,,mii_face_rendering_string_zn2nn3mii15_get_eye_blue_color_ens0_11_common_color_ens0_9_gamma_type_e,mii_face_rendering,0.96,elf_printable_string,7102eb73e9,,_ZN2nn3mii15GetEyeBlueColorENS0_11CommonColorENS0_9GammaTypeE,exact_elf_string_address
elf_string,elf_string_168319,7102eb7427,string_at_7102eb7427,,mii_face_rendering_string_zn2nn3mii12_get_mole_color_ens0_9_gamma_type_e,mii_face_rendering,0.96,elf_printable_string,7102eb7427,,_ZN2nn3mii12GetMoleColorENS0_9GammaTypeE,exact_elf_string_address
elf_string,elf_string_168327,7102eb7588,string_at_7102eb7588,,mii_face_rendering_string_zn2nn3mii12_get_skin_color_ens0_13_faceline_color_ens0_9_gamma_type_e,mii_face_rendering,0.96,elf_printable_string,7102eb7588,,_ZN2nn3mii12GetSkinColorENS0_13FacelineColorENS0_9GammaTypeE,exact_elf_string_address
elf_string,elf_string_168742,7102ebcd00,string_at_7102ebcd00,,mii_face_rendering_string_zn2nn5audio30_set_compressor_makeup_gain_enabled_epns0_14_compressor_type_eb,mii_face_rendering,0.96,elf_printable_string,7102ebcd00,,_ZN2nn5audio30SetCompressorMakeupGainEnabledEPNS0_14CompressorTypeEb,exact_elf_string_address
elf_string,elf_string_183789,71030be900,string_at_71030be900,,mii_face_rendering_string_mii_male_list,mii_face_rendering,0.96,elf_printable_string,71030be900,,MiiMaleList,exact_elf_string_address
elf_string,elf_string_183806,71030bea59,string_at_71030bea59,,mii_face_rendering_string_mii_touch_variant_01,mii_face_rendering,0.96,elf_printable_string,71030bea59,,MiiTouch,exact_elf_string_address
elf_string,elf_string_183843,71030bec89,string_at_71030bec89,,mii_face_rendering_string_mii_right,mii_face_rendering,0.96,elf_printable_string,71030bec89,,MiiRight,exact_elf_string_address
elf_string,elf_string_183859,71030bedea,string_at_71030bedea,,mii_face_rendering_string_mii_a,mii_face_rendering,0.96,elf_printable_string,71030bedea,,MiiA,exact_elf_string_address
elf_string,elf_string_183865,71030bee6c,string_at_71030bee6c,,mii_face_rendering_string_run_mii_touch_ain_action,mii_face_rendering,0.96,elf_printable_string,71030bee6c,,RunMiiTouchAinAction,exact_elf_string_address
elf_string,elf_string_183868,71030bee9a,string_at_71030bee9a,,mii_face_rendering_string_set_bgm_mii_feeling_property_action,mii_face_rendering,0.96,elf_printable_string,71030bee9a,,SetBgmMiiFeelingPropertyAction,exact_elf_string_address
elf_string,elf_string_183898,71030bf19b,string_at_71030bf19b,,mii_face_rendering_string_get_live_together_select_mii_message_query,mii_face_rendering,0.96,elf_printable_string,71030bf19b,,GetLiveTogetherSelectMiiMessageQuery,exact_elf_string_address
elf_string,elf_string_183899,71030bf1c0,string_at_71030bf1c0,,mii_face_rendering_string_get_mii_food_taste_type_query,mii_face_rendering,0.96,elf_printable_string,71030bf1c0,,GetMiiFoodTasteTypeQuery,exact_elf_string_address
elf_string,elf_string_183920,71030bf350,string_at_71030bf350,,mii_face_rendering_string_place_by_mii_camera_param_query,mii_face_rendering,0.96,elf_printable_string,71030bf350,,PlaceByMiiCameraParamQuery,exact_elf_string_address
elf_string,elf_string_183938,71030bf4d0,string_at_71030bf4d0,,mii_face_rendering_string_mii_touch_msg_string,mii_face_rendering,0.96,elf_printable_string,71030bf4d0,,MiiTouch_MsgString,exact_elf_string_address
elf_string,elf_string_183939,71030bf4e3,string_at_71030bf4e3,,mii_face_rendering_string_mii_touch_last_set_message_type_selector,mii_face_rendering,0.96,elf_printable_string,71030bf4e3,,MiiTouchLastSetMessageTypeSelector,exact_elf_string_address
elf_string,elf_string_183940,71030bf506,string_at_71030bf506,,mii_face_rendering_string_mii_touch_wait_sec_service_wait_selector,mii_face_rendering,0.96,elf_printable_string,71030bf506,,MiiTouchWaitSecServiceWaitSelector,exact_elf_string_address
elf_string,elf_string_183949,71030bf5cb,string_at_71030bf5cb,,mii_face_rendering_string_program_msg_mii_touch_mii_touch_accident,mii_face_rendering,0.96,elf_printable_string,71030bf5cb,,ProgramMsg/MiiTouch/MiiTouchAccident,exact_elf_string_address
elf_string,elf_string_183950,71030bf5f0,string_at_71030bf5f0,,mii_face_rendering_string_mc_mii_pick_up_02,mii_face_rendering,0.96,elf_printable_string,71030bf5f0,,mc_Mii_PickUp_02,exact_elf_string_address
elf_string,elf_string_183953,71030bf61f,string_at_71030bf61f,,mii_face_rendering_string_children_mii_list,mii_face_rendering,0.96,elf_printable_string,71030bf61f,,ChildrenMiiList,exact_elf_string_address
elf_string,elf_string_183958,71030bf665,string_at_71030bf665,,mii_face_rendering_string_island_mii_watch_distance_param,mii_face_rendering,0.96,elf_printable_string,71030bf665,,IslandMiiWatchDistanceParam,exact_elf_string_address
elf_string,elf_string_183973,71030bf791,string_at_71030bf791,,mii_face_rendering_string_balloon_talk_mii_param1,mii_face_rendering,0.96,elf_printable_string,71030bf791,,BalloonTalkMiiParam1,exact_elf_string_address
elf_string,elf_string_183981,71030bf83f,string_at_71030bf83f,,mii_face_rendering_string_program_msg_mii_touch_balloon_talk_balloon_talk_fixed,mii_face_rendering,0.96,elf_printable_string,71030bf83f,,ProgramMsg/MiiTouch/BalloonTalk/BalloonTalkFixed,exact_elf_string_address
elf_string,elf_string_183990,71030bf8da,string_at_71030bf8da,,mii_face_rendering_string_editor_mii_mii_editor_general_data,mii_face_rendering,0.96,elf_printable_string,71030bf8da,,editor__mii__MiiEditorGeneralData,exact_elf_string_address
elf_string,elf_string_183995,71030bf929,string_at_71030bf929,,mii_face_rendering_string_tutorial_dlg_mii_editor_personality,mii_face_rendering,0.96,elf_printable_string,71030bf929,,TutorialDlg_MiiEditor_Personality,exact_elf_string_address
elf_string,elf_string_183996,71030bf94b,string_at_71030bf94b,,mii_face_rendering_string_mii_editor_delete_confirm_delete,mii_face_rendering,0.96,elf_printable_string,71030bf94b,,MiiEditor_Delete_Confirm_Delete,exact_elf_string_address
elf_string,elf_string_183997,71030bf96b,string_at_71030bf96b,,mii_face_rendering_string_state_switch_mii,mii_face_rendering,0.96,elf_printable_string,71030bf96b,,State::SwitchMii,exact_elf_string_address
elf_string,elf_string_183998,71030bf97c,string_at_71030bf97c,,mii_face_rendering_string_tutorial_dlg_s_mii_editor_mode_02,mii_face_rendering,0.96,elf_printable_string,71030bf97c,,TutorialDlgS_MiiEditor_Mode_02,exact_elf_string_address
elf_string,elf_string_183999,71030bf99b,string_at_71030bf99b,,mii_face_rendering_string_t_profile_mii_name_00,mii_face_rendering,0.96,elf_printable_string,71030bf99b,,T_ProfileMiiName_00,exact_elf_string_address
elf_string,elf_string_184013,71030bfa5e,string_at_71030bfa5e,,mii_face_rendering_string_editor_easy_mii_complete,mii_face_rendering,0.96,elf_printable_string,71030bfa5e,,EditorEasyMiiComplete,exact_elf_string_address
elf_string,elf_string_184054,71030bfd32,string_at_71030bfd32,,mii_face_rendering_string_eyelash_upper_variant_01,mii_face_rendering,0.96,elf_printable_string,71030bfd32,,EyelashUpper,exact_elf_string_address
elf_string,elf_string_184056,71030bfd4a,string_at_71030bfd4a,,mii_face_rendering_string_mii_parts_hair_back,mii_face_rendering,0.96,elf_printable_string,71030bfd4a,,MiiPartsHairBack,exact_elf_string_address
elf_string,elf_string_184066,71030bfe0b,string_at_71030bfe0b,,mii_face_rendering_string_mii_history_data_string_id_value,mii_face_rendering,0.96,elf_printable_string,71030bfe0b,,MiiHistoryDataStringIdValue,exact_elf_string_address
elf_string,elf_string_184084,71030bff73,string_at_71030bff73,,mii_face_rendering_string_mii_arrow_offset_scale,mii_face_rendering,0.96,elf_printable_string,71030bff73,,MiiArrowOffsetScale,exact_elf_string_address
elf_string,elf_string_184104,71030c0101,string_at_71030c0101,,mii_face_rendering_string_program_msg_mii_news_mii_news_content,mii_face_rendering,0.96,elf_printable_string,71030c0101,,ProgramMsg/MiiNews/MiiNews_Content,exact_elf_string_address
elf_string,elf_string_184148,71030c03b9,string_at_71030c03b9,,mii_face_rendering_string_mustache_parts_name,mii_face_rendering,0.96,elf_printable_string,71030c03b9,,MustachePartsName,exact_elf_string_address
elf_string,elf_string_184149,71030c03cb,string_at_71030c03cb,,mii_face_rendering_string_eyelid_upper_rotate,mii_face_rendering,0.96,elf_printable_string,71030c03cb,,EyelidUpperRotate,exact_elf_string_address
elf_string,elf_string_184152,71030c03f3,string_at_71030c03f3,,mii_face_rendering_string_mii_voice_effect_setting,mii_face_rendering,0.96,elf_printable_string,71030c03f3,,mii__VoiceEffectSetting,exact_elf_string_address
elf_string,elf_string_184154,71030c0429,string_at_71030c0429,,mii_face_rendering_string_mt_faceline,mii_face_rendering,0.96,elf_printable_string,71030c0429,,mt_faceline,exact_elf_string_address
elf_string,elf_string_184155,71030c0435,string_at_71030c0435,,mii_face_rendering_string_set_hair_variant_01,mii_face_rendering,0.96,elf_printable_string,71030c0435,,set_hair,exact_elf_string_address
elf_string,elf_string_184174,71030c0572,string_at_71030c0572,,mii_face_rendering_string_game_mii_news_item_select_rule_table,mii_face_rendering,0.96,elf_printable_string,71030c0572,,game__MiiNewsItemSelectRuleTable,exact_elf_string_address
elf_string,elf_string_184199,71030c07c2,string_at_71030c07c2,,mii_face_rendering_string_mii_add_house_create_local_network_continue,mii_face_rendering,0.96,elf_printable_string,71030c07c2,,MiiAdd_HouseCreateLocalNetworkContinue,exact_elf_string_address
elf_string,elf_string_184207,71030c0853,string_at_71030c0853,,mii_face_rendering_string_mii_taste_system,mii_face_rendering,0.96,elf_printable_string,71030c0853,,MiiTasteSystem,exact_elf_string_address
elf_string,elf_string_184247,71030c0afa,string_at_71030c0afa,,mii_face_rendering_string_l_mii_format_p_mii_icon_00,mii_face_rendering,0.96,elf_printable_string,71030c0afa,,L_Mii_%02d/P_MiiIcon_00,exact_elf_string_address
elf_string,elf_string_184255,71030c0b84,string_at_71030c0b84,,mii_face_rendering_string_mii_first_person_header,mii_face_rendering,0.96,elf_printable_string,71030c0b84,,MiiFirstPerson_Header,exact_elf_string_address
elf_string,elf_string_184262,71030c0c05,string_at_71030c0c05,,mii_face_rendering_string_type_mii_move_pos,mii_face_rendering,0.96,elf_printable_string,71030c0c05,,TypeMiiMovePos,exact_elf_string_address
elf_string,elf_string_185124,71030c51c9,string_at_71030c51c9,,mii_face_rendering_string_mii_first_person_preset_00,mii_face_rendering,0.96,elf_printable_string,71030c51c9,,MiiFirstPerson_Preset_00,exact_elf_string_address
elf_string,elf_string_185130,71030c5314,string_at_71030c5314,,mii_face_rendering_string_mii_touch_aware_variant_01,mii_face_rendering,0.96,elf_printable_string,71030c5314,,MiiTouchAware,exact_elf_string_address
elf_string,elf_string_185166,71030c5680,string_at_71030c5680,,mii_face_rendering_string_change_mii_domino_action,mii_face_rendering,0.96,elf_printable_string,71030c5680,,ChangeMiiDominoAction,exact_elf_string_address
elf_string,elf_string_185169,71030c56bc,string_at_71030c56bc,,mii_face_rendering_string_change_relation_graph_mii_action,mii_face_rendering,0.96,elf_printable_string,71030c56bc,,ChangeRelationGraphMiiAction,exact_elf_string_address
elf_string,elf_string_185179,71030c5787,string_at_71030c5787,,mii_face_rendering_string_mii_touch_greeting_talk_choice_action,mii_face_rendering,0.96,elf_printable_string,71030c5787,,MiiTouchGreetingTalkChoiceAction,exact_elf_string_address
elf_string,elf_string_185180,71030c57a8,string_at_71030c57a8,,mii_face_rendering_string_mii_touch_item_rise_up,mii_face_rendering,0.96,elf_printable_string,71030c57a8,,MiiTouchItemRiseUp,exact_elf_string_address
elf_string,elf_string_185182,71030c57cb,string_at_71030c57cb,,mii_face_rendering_string_mii_touch_player_edit_only_birthday_action,mii_face_rendering,0.96,elf_printable_string,71030c57cb,,MiiTouchPlayerEditOnlyBirthdayAction,exact_elf_string_address
elf_string,elf_string_185190,71030c58b4,string_at_71030c58b4,,mii_face_rendering_string_mii_l_variant_01,mii_face_rendering,0.96,elf_printable_string,71030c58b4,,MiiL,exact_elf_string_address
elf_string,elf_string_185191,71030c58b9,string_at_71030c58b9,,mii_face_rendering_string_set_mii_touch_look_at_angle_action,mii_face_rendering,0.96,elf_printable_string,71030c58b9,,SetMiiTouchLookAtAngleAction,exact_elf_string_address
elf_string,elf_string_185199,71030c5a02,string_at_71030c5a02,,mii_face_rendering_string_mii_touch_return_direction,mii_face_rendering,0.96,elf_printable_string,71030c5a02,,MiiTouchReturnDirection,exact_elf_string_address
elf_string,elf_string_185213,71030c5b15,string_at_71030c5b15,,mii_face_rendering_string_pos_back_mii,mii_face_rendering,0.96,elf_printable_string,71030c5b15,,PosBackMii,exact_elf_string_address
elf_string,elf_string_185236,71030c5cd2,string_at_71030c5cd2,,mii_face_rendering_string_mii_touch_aware_stay_type,mii_face_rendering,0.96,elf_printable_string,71030c5cd2,,MiiTouchAwareStayType,exact_elf_string_address
elf_string,elf_string_185238,71030c5cee,string_at_71030c5cee,,mii_face_rendering_string_subject_mii,mii_face_rendering,0.96,elf_printable_string,71030c5cee,,SubjectMii,exact_elf_string_address
elf_string,elf_string_185297,71030c60db,string_at_71030c60db,,mii_face_rendering_string_focus_is_ai_mii_event_type,mii_face_rendering,0.96,elf_printable_string,71030c60db,,FocusIsAIMiiEventType,exact_elf_string_address
elf_string,elf_string_185324,71030c62f3,string_at_71030c62f3,,mii_face_rendering_string_mouth_color_order,mii_face_rendering,0.96,elf_printable_string,71030c62f3,,MouthColorOrder,exact_elf_string_address
elf_string,elf_string_185328,71030c6338,string_at_71030c6338,,mii_face_rendering_string_mii_editor_delete_no_money,mii_face_rendering,0.96,elf_printable_string,71030c6338,,MiiEditor_Delete_NoMoney,exact_elf_string_address
elf_string,elf_string_185329,71030c6351,string_at_71030c6351,,mii_face_rendering_string_mii_editor_delete_confirm_ok,mii_face_rendering,0.96,elf_printable_string,71030c6351,,MiiEditor_Delete_Confirm_OK,exact_elf_string_address
elf_string,elf_string_185330,71030c636d,string_at_71030c636d,,mii_face_rendering_string_mii_editor_delete_decision,mii_face_rendering,0.96,elf_printable_string,71030c636d,,MiiEditor_Delete_Decision,exact_elf_string_address
elf_string,elf_string_185331,71030c6387,string_at_71030c6387,,mii_face_rendering_string_tutorial_dlg_mii_editor_mode_03,mii_face_rendering,0.96,elf_printable_string,71030c6387,,TutorialDlg_MiiEditor_Mode_03,exact_elf_string_address
elf_string,elf_string_185336,71030c63e7,string_at_71030c63e7,,mii_face_rendering_string_t_mii_name_00,mii_face_rendering,0.96,elf_printable_string,71030c63e7,,T_MiiName_00,exact_elf_string_address
elf_string,elf_string_185355,71030c6525,string_at_71030c6525,,mii_face_rendering_string_tutorial_dlg_mii_editor_face_paint_layer_ok,mii_face_rendering,0.96,elf_printable_string,71030c6525,,TutorialDlg_MiiEditor_FacePaintLayer_OK,exact_elf_string_address
elf_string,elf_string_185391,71030c67f8,string_at_71030c67f8,,mii_face_rendering_string_mii_parts_eyelash_upper,mii_face_rendering,0.96,elf_printable_string,71030c67f8,,MiiPartsEyelashUpper,exact_elf_string_address
elf_string,elf_string_185418,71030c69e9,string_at_71030c69e9,,mii_face_rendering_string_state_c_fade_to_mii_add,mii_face_rendering,0.96,elf_printable_string,71030c69e9,,State::cFadeToMiiAdd,exact_elf_string_address
elf_string,elf_string_185431,71030c6afe,string_at_71030c6afe,,mii_face_rendering_string_remind_add_third_mii_trial,mii_face_rendering,0.96,elf_printable_string,71030c6afe,,RemindAddThirdMii_Trial,exact_elf_string_address
elf_string,elf_string_185445,71030c6bcb,string_at_71030c6bcb,,mii_face_rendering_string_mii_setting,mii_face_rendering,0.96,elf_printable_string,71030c6bcb,,MiiSetting,exact_elf_string_address
elf_string,elf_string_185446,71030c6bd6,string_at_71030c6bd6,,mii_face_rendering_string_daily_cloth_mii_anim,mii_face_rendering,0.96,elf_printable_string,71030c6bd6,,DailyClothMiiAnim,exact_elf_string_address
elf_string,elf_string_185461,71030c6cce,string_at_71030c6cce,,mii_face_rendering_string_parameter_gfx_mii_icon_system,mii_face_rendering,0.96,elf_printable_string,71030c6cce,,Parameter/GfxMiiIcon/System,exact_elf_string_address
elf_string,elf_string_185474,71030c6daa,string_at_71030c6daa,,mii_face_rendering_string_eyelash_upper_pos,mii_face_rendering,0.96,elf_printable_string,71030c6daa,,EyelashUpperPos,exact_elf_string_address
elf_string,elf_string_185475,71030c6dba,string_at_71030c6dba,,mii_face_rendering_string_faceline_name,mii_face_rendering,0.96,elf_printable_string,71030c6dba,,FacelineName,exact_elf_string_address
elf_string,elf_string_185476,71030c6dc7,string_at_71030c6dc7,,mii_face_rendering_string_hair_band_color_rate,mii_face_rendering,0.96,elf_printable_string,71030c6dc7,,HairBandColorRate,exact_elf_string_address
elf_string,elf_string_185515,71030c70c7,string_at_71030c70c7,,mii_face_rendering_string_work_debug_debug_mii_data,mii_face_rendering,0.96,elf_printable_string,71030c70c7,,Work/Debug/DebugMiiData,exact_elf_string_address
elf_string,elf_string_185517,71030c70e8,string_at_71030c70e8,,mii_face_rendering_string_mii_news_interview_bg_set_variant_01,mii_face_rendering,0.96,elf_printable_string,71030c70e8,,MiiNewsInterviewBGSet,exact_elf_string_address
elf_string,elf_string_185546,71030c7399,string_at_71030c7399,,mii_face_rendering_string_mii_stomach_first_wait,mii_face_rendering,0.96,elf_printable_string,71030c7399,,MiiStomach_FirstWait,exact_elf_string_address
elf_string,elf_string_185571,71030c7515,string_at_71030c7515,,mii_face_rendering_string_screen_mii_char_distribution,mii_face_rendering,0.96,elf_printable_string,71030c7515,,ScreenMiiCharDistribution,exact_elf_string_address
elf_string,elf_string_185579,71030c75ae,string_at_71030c75ae,,mii_face_rendering_string_program_msg_mii_touch_minigame_mii_touch_minigame,mii_face_rendering,0.96,elf_printable_string,71030c75ae,,ProgramMsg/MiiTouch/Minigame/MiiTouchMinigame,exact_elf_string_address
elf_string,elf_string_185588,71030c7661,string_at_71030c7661,,mii_face_rendering_string_mii_first_person_title,mii_face_rendering,0.96,elf_printable_string,71030c7661,,MiiFirstPerson_Title,exact_elf_string_address
elf_string,elf_string_185590,71030c7688,string_at_71030c7688,,mii_face_rendering_string_p_mii_model_format,mii_face_rendering,0.96,elf_printable_string,71030c7688,,P_MiiModel_%02d,exact_elf_string_address
elf_string,elf_string_185596,71030c76f3,string_at_71030c76f3,,mii_face_rendering_string_title_local_network_mii_list,mii_face_rendering,0.96,elf_printable_string,71030c76f3,,Title_LocalNetworkMiiList,exact_elf_string_address
elf_string,elf_string_186408,71030cb589,string_at_71030cb589,,mii_face_rendering_string_mii_format_format,mii_face_rendering,0.78,elf_printable_string,71030cb589,,Mii[%d]    : %s,exact_elf_string_address
elf_string,elf_string_186467,71030cba73,string_at_71030cba73,,mii_face_rendering_string_mii_touch_camera_shake_action,mii_face_rendering,0.96,elf_printable_string,71030cba73,,MiiTouchCameraShakeAction,exact_elf_string_address
elf_string,elf_string_186468,71030cba8d,string_at_71030cba8d,,mii_face_rendering_string_mii_touch_group_mii_adjust_position_action,mii_face_rendering,0.96,elf_printable_string,71030cba8d,,MiiTouchGroupMiiAdjustPositionAction,exact_elf_string_address
elf_string,elf_string_186469,71030cbab2,string_at_71030cbab2,,mii_face_rendering_string_mii_touch_look_flying_present_action,mii_face_rendering,0.96,elf_printable_string,71030cbab2,,MiiTouchLookFlyingPresentAction,exact_elf_string_address
elf_string,elf_string_186478,71030cbb92,string_at_71030cbb92,,mii_face_rendering_string_set_confession_demo_rival_mii_action,mii_face_rendering,0.96,elf_printable_string,71030cbb92,,SetConfessionDemoRivalMiiAction,exact_elf_string_address
elf_string,elf_string_186482,71030cbc10,string_at_71030cbc10,,mii_face_rendering_string_habit_from_mii,mii_face_rendering,0.96,elf_printable_string,71030cbc10,,HabitFromMii,exact_elf_string_address
elf_string,elf_string_186510,71030cbe4f,string_at_71030cbe4f,,mii_face_rendering_string_get_confession_demo_come_mii_query,mii_face_rendering,0.96,elf_printable_string,71030cbe4f,,GetConfessionDemoComeMiiQuery,exact_elf_string_address
elf_string,elf_string_186520,71030cbf15,string_at_71030cbf15,,mii_face_rendering_string_get_mii_birthday_query,mii_face_rendering,0.96,elf_printable_string,71030cbf15,,GetMiiBirthdayQuery,exact_elf_string_address
elf_string,elf_string_186521,71030cbf29,string_at_71030cbf29,,mii_face_rendering_string_get_mii_touch_present_right_hand_hold_style_string_id_query,mii_face_rendering,0.96,elf_printable_string,71030cbf29,,GetMiiTouchPresentRightHandHoldStyleStringIdQuery,exact_elf_string_address
elf_string,elf_string_186539,71030cc123,string_at_71030cc123,,mii_face_rendering_string_set_talking_mii_to_message_param_query,mii_face_rendering,0.96,elf_printable_string,71030cc123,,SetTalkingMiiToMessageParamQuery,exact_elf_string_address
elf_string,elf_string_186540,71030cc144,string_at_71030cc144,,mii_face_rendering_string_travel_demo_mii_position_and_direction_query,mii_face_rendering,0.96,elf_printable_string,71030cc144,,TravelDemoMiiPositionAndDirectionQuery,exact_elf_string_address
elf_string,elf_string_186554,71030cc21e,string_at_71030cc21e,,mii_face_rendering_string_mii_touch_goods_slot_list_selector,mii_face_rendering,0.96,elf_printable_string,71030cc21e,,MiiTouchGoodsSlotListSelector,exact_elf_string_address
elf_string,elf_string_186588,71030cc49d,string_at_71030cc49d,,mii_face_rendering_string_focus_is_not_ai_mii_event_flag,mii_face_rendering,0.96,elf_printable_string,71030cc49d,,FocusIsNotAIMiiEventFlag,exact_elf_string_address
elf_string,elf_string_186598,71030cc58f,string_at_71030cc58f,,mii_face_rendering_string_post_demo_join_mii_touch_type,mii_face_rendering,0.96,elf_printable_string,71030cc58f,,PostDemoJoinMiiTouchType,exact_elf_string_address
elf_string,elf_string_186599,71030cc5a8,string_at_71030cc5a8,,mii_face_rendering_string_join_mii_touch_type,mii_face_rendering,0.96,elf_printable_string,71030cc5a8,,JoinMiiTouchType,exact_elf_string_address
elf_string,elf_string_186604,71030cc627,string_at_71030cc627,,mii_face_rendering_string_t_title_mii_editor_phrase_00,mii_face_rendering,0.96,elf_printable_string,71030cc627,,T_Title_MiiEditor_Phrase_00,exact_elf_string_address
elf_string,elf_string_186605,71030cc643,string_at_71030cc643,,mii_face_rendering_string_t_title_mii_editor_name_00,mii_face_rendering,0.96,elf_printable_string,71030cc643,,T_Title_MiiEditor_Name_00,exact_elf_string_address
elf_string,elf_string_186607,71030cc672,string_at_71030cc672,,mii_face_rendering_string_hair_color_order,mii_face_rendering,0.96,elf_printable_string,71030cc672,,HairColorOrder,exact_elf_string_address
elf_string,elf_string_186620,71030cc736,string_at_71030cc736,,mii_face_rendering_string_screen_mii_editor_confirm,mii_face_rendering,0.96,elf_printable_string,71030cc736,,ScreenMiiEditorConfirm,exact_elf_string_address
elf_string,elf_string_186621,71030cc74d,string_at_71030cc74d,,mii_face_rendering_string_l_dlg_mii_base_option,mii_face_rendering,0.96,elf_printable_string,71030cc74d,,L_DlgMiiBaseOption,exact_elf_string_address
elf_string,elf_string_186625,71030cc786,string_at_71030cc786,,mii_face_rendering_string_mii_editor_body_type,mii_face_rendering,0.96,elf_printable_string,71030cc786,,MiiEditorBodyType,exact_elf_string_address
elf_string,elf_string_186680,71030ccb81,string_at_71030ccb81,,mii_face_rendering_string_camera_mii_watch_input_play_time,mii_face_rendering,0.96,elf_printable_string,71030ccb81,,CameraMiiWatchInputPlayTime,exact_elf_string_address
elf_string,elf_string_186682,71030ccbb3,string_at_71030ccbb3,,mii_face_rendering_string_mii_phrase_preset_format,mii_face_rendering,0.96,elf_printable_string,71030ccbb3,,MiiPhrase_Preset_%02d,exact_elf_string_address
elf_string,elf_string_186697,71030ccce1,string_at_71030ccce1,,mii_face_rendering_string_mii_raising_threshold,mii_face_rendering,0.96,elf_printable_string,71030ccce1,,MiiRaisingThreshold,exact_elf_string_address
elf_string,elf_string_186698,71030cccf5,string_at_71030cccf5,,mii_face_rendering_string_game_mii_news_item_param,mii_face_rendering,0.96,elf_printable_string,71030cccf5,,game__MiiNewsItemParam,exact_elf_string_address
elf_string,elf_string_186723,71030ccebd,string_at_71030ccebd,,mii_face_rendering_string_mc_mii_edit_heart_missile,mii_face_rendering,0.96,elf_printable_string,71030ccebd,,mc_MiiEditHeartMissile,exact_elf_string_address
elf_string,elf_string_186775,71030cd26d,string_at_71030cd26d,,mii_face_rendering_string_mii_constant_color0,mii_face_rendering,0.96,elf_printable_string,71030cd26d,,mii_constant_color0,exact_elf_string_address
elf_string,elf_string_186805,71030cd484,string_at_71030cd484,,mii_face_rendering_string_actor_place_by_mii_parameter,mii_face_rendering,0.96,elf_printable_string,71030cd484,,actor__PlaceByMiiParameter,exact_elf_string_address
